,TradeIdx,Date,EntryDate,Time,TradeVolume,AskVolume,BidVolume,TradePrice,AskPrice,BidPrice,MidPrice,MidPriceW,Buy/Sell
9093,203791,20201126,201126,114426,1,10,59,361525,361550,361525,361537.5,361528.6231884058,-1
9094,203808,20201126,201126,114426,1,12,60,361525,361550,361525,361537.5,361529.1666666667,-1
9095,203817,20201126,201126,114426,5,14,58,361525,361550,361525,361537.5,361529.8611111111,-1
9096,203822,20201126,201126,114426,21,15,53,361525,361550,361525,361537.5,361530.51470588235,-1
9097,203825,20201126,201126,114426,4,15,32,361525,361550,361525,361537.5,361532.97872340423,-1
9098,203836,20201126,201126,114427,2,16,27,361525,361550,361525,361537.5,361534.3023255814,-1
9099,203839,20201126,201126,114427,2,16,25,361525,361550,361525,361537.5,361534.756097561,-1
9100,203842,20201126,201126,114427,2,16,23,361525,361550,361525,361537.5,361535.25641025644,-1
9101,203845,20201126,201126,114427,1,16,21,361525,361550,361525,361537.5,361535.8108108108,-1
9102,203850,20201126,201126,114427,1,17,20,361525,361550,361525,361537.5,361536.4864864865,-1
9103,203853,20201126,201126,114427,2,17,19,361525,361550,361525,361537.5,361536.80555555556,-1
9104,203856,20201126,201126,114427,3,17,17,361525,361550,361525,361537.5,361537.5,-1
9105,203861,20201126,201126,114427,1,16,14,361525,361550,361525,361537.5,361538.3333333333,-1
9106,203864,20201126,201126,114427,1,16,13,361525,361550,361525,361537.5,361538.7931034483,-1
9107,203867,20201126,201126,114427,2,16,12,361525,361550,361525,361537.5,361539.28571428574,-1
9108,203870,20201126,201126,114427,2,16,10,361525,361550,361525,361537.5,361540.3846153846,-1
9109,203873,20201126,201126,114427,1,16,8,361525,361550,361525,361537.5,361541.6666666667,-1
9110,203876,20201126,201126,114427,1,16,7,361525,361550,361525,361537.5,361542.39130434784,-1
9111,203879,20201126,201126,114427,6,16,6,361525,361550,361525,361537.5,361543.1818181818,-1
9112,203902,20201126,201126,114427,1,9,81,361525,361525,361500,361512.5,361502.5,1
9113,203905,20201126,201126,114427,3,8,81,361525,361525,361500,361512.5,361502.2471910112,1
9114,203908,20201126,201126,114427,3,5,81,361525,361525,361500,361512.5,361501.4534883721,1
9115,203911,20201126,201126,114427,2,2,81,361525,361525,361500,361512.5,361500.6024096386,1
9116,203934,20201126,201126,114427,1,14,2,361525,361550,361525,361537.5,361546.875,-1
9117,203941,20201126,201126,114427,1,14,83,361500,361550,361500,361525.0,361507.21649484534,-1
9118,203942,20201126,201126,114427,1,14,83,361500,361550,361500,361525.0,361507.21649484534,-1
9119,203943,20201126,201126,114427,1,14,83,361500,361550,361500,361525.0,361507.21649484534,-1
9120,203944,20201126,201126,114427,1,14,83,361500,361550,361500,361525.0,361507.21649484534,-1
9121,203945,20201126,201126,114427,2,14,83,361500,361550,361500,361525.0,361507.21649484534,-1
9122,203946,20201126,201126,114427,1,14,83,361500,361550,361500,361525.0,361507.21649484534,-1
9123,203947,20201126,201126,114427,1,14,83,361500,361550,361500,361525.0,361507.21649484534,-1
9124,203948,20201126,201126,114427,5,14,83,361500,361550,361500,361525.0,361507.21649484534,-1
9125,203949,20201126,201126,114427,1,14,83,361500,361550,361500,361525.0,361507.21649484534,-1
9126,203950,20201126,201126,114427,1,14,83,361500,361550,361500,361525.0,361507.21649484534,-1
9127,203951,20201126,201126,114427,1,14,83,361500,361550,361500,361525.0,361507.21649484534,-1
9128,203970,20201126,201126,114427,1,6,64,361500,361525,361500,361512.5,361502.14285714284,-1
9129,203973,20201126,201126,114427,2,6,63,361500,361525,361500,361512.5,361502.17391304346,-1
9130,203980,20201126,201126,114427,4,7,60,361500,361525,361500,361512.5,361502.6119402985,-1
9131,203983,20201126,201126,114427,1,7,56,361500,361525,361500,361512.5,361502.77777777775,-1
9132,203986,20201126,201126,114427,5,7,55,361500,361525,361500,361512.5,361502.82258064515,-1
9133,203989,20201126,201126,114427,1,7,50,361500,361525,361500,361512.5,361503.0701754386,-1
9134,203992,20201126,201126,114427,2,7,49,361500,361525,361500,361512.5,361503.125,-1
9135,203995,20201126,201126,114427,1,7,47,361500,361525,361500,361512.5,361503.24074074073,-1
9136,203998,20201126,201126,114427,1,7,46,361500,361525,361500,361512.5,361503.30188679247,-1
9137,204001,20201126,201126,114427,4,7,45,361500,361525,361500,361512.5,361503.3653846154,-1
9138,204004,20201126,201126,114427,3,7,41,361500,361525,361500,361512.5,361503.6458333333,-1
9139,204007,20201126,201126,114427,1,7,38,361500,361525,361500,361512.5,361503.8888888889,-1
9140,204012,20201126,201126,114428,1,5,37,361500,361525,361500,361512.5,361502.9761904762,-1
9141,204019,20201126,201126,114428,1,6,35,361500,361525,361500,361512.5,361503.65853658534,-1
9142,204022,20201126,201126,114428,23,6,34,361500,361525,361500,361512.5,361503.75,-1
9143,204025,20201126,201126,114428,1,6,11,361500,361525,361500,361512.5,361508.82352941175,-1
9144,204028,20201126,201126,114428,1,6,10,361500,361525,361500,361512.5,361509.375,-1
9145,204033,20201126,201126,114428,9,5,9,361500,361525,361500,361512.5,361508.9285714286,-1
9146,204082,20201126,201126,114429,1,4,5,361475,361500,361475,361487.5,361486.1111111111,-1
9147,204083,20201126,201126,114429,1,4,5,361475,361500,361475,361487.5,361486.1111111111,-1
9148,204084,20201126,201126,114429,1,4,5,361475,361500,361475,361487.5,361486.1111111111,-1
9149,204085,20201126,201126,114429,2,4,5,361475,361500,361475,361487.5,361486.1111111111,-1
9150,204086,20201126,201126,114429,1,4,5,361450,361500,361475,361487.5,361486.1111111111,-1
9151,204087,20201126,201126,114429,1,4,5,361450,361500,361475,361487.5,361486.1111111111,-1
9152,204088,20201126,201126,114429,1,4,5,361450,361500,361475,361487.5,361486.1111111111,-1
9153,204089,20201126,201126,114429,5,4,5,361450,361500,361475,361487.5,361486.1111111111,-1
9154,204090,20201126,201126,114429,1,4,5,361450,361500,361475,361487.5,361486.1111111111,-1
9155,204091,20201126,201126,114429,1,4,5,361450,361500,361475,361487.5,361486.1111111111,-1
9156,204092,20201126,201126,114429,1,4,5,361450,361500,361475,361487.5,361486.1111111111,-1
9157,204093,20201126,201126,114429,1,4,5,361450,361500,361475,361487.5,361486.1111111111,-1
9158,204106,20201126,201126,114429,1,2,3,361450,361475,361450,361462.5,361460.0,-1
9159,204125,20201126,201126,114429,1,5,6,361450,361475,361450,361462.5,361461.36363636365,-1
9160,204144,20201126,201126,114429,1,6,4,361450,361475,361450,361462.5,361465.0,-1
9161,204163,20201126,201126,114429,1,6,3,361450,361475,361450,361462.5,361466.6666666667,-1
9162,204166,20201126,201126,114429,1,6,2,361450,361475,361450,361462.5,361468.75,-1
9163,204199,20201126,201126,114429,1,3,12,361425,361450,361425,361437.5,361430.0,-1
9164,204200,20201126,201126,114429,1,3,12,361425,361450,361425,361437.5,361430.0,-1
9165,204201,20201126,201126,114429,1,3,12,361425,361450,361425,361437.5,361430.0,-1
9166,204202,20201126,201126,114429,1,3,12,361425,361450,361425,361437.5,361430.0,-1
9167,204203,20201126,201126,114429,1,3,12,361425,361450,361425,361437.5,361430.0,-1
9168,204240,20201126,201126,114429,1,4,6,361425,361450,361425,361437.5,361435.0,-1
9169,204247,20201126,201126,114429,1,4,5,361450,361450,361425,361437.5,361436.1111111111,1
9170,204250,20201126,201126,114429,3,3,5,361450,361450,361425,361437.5,361434.375,1
9171,204263,20201126,201126,114429,1,7,9,361475,361475,361425,361450.0,361446.875,1
9172,204286,20201126,201126,114429,1,5,6,361450,361450,361425,361437.5,361436.36363636365,1
9173,204289,20201126,201126,114429,4,4,6,361450,361450,361425,361437.5,361435.0,1
9174,204304,20201126,201126,114429,1,2,1,361450,361475,361450,361462.5,361466.6666666667,-1
9175,204315,20201126,201126,114429,9,4,9,361425,361475,361425,361450.0,361440.3846153846,-1
9176,204316,20201126,201126,114429,1,4,9,361400,361475,361425,361450.0,361440.3846153846,-1
9177,204317,20201126,201126,114429,1,4,9,361400,361475,361425,361450.0,361440.3846153846,-1
9178,204318,20201126,201126,114429,5,4,9,361400,361475,361425,361450.0,361440.3846153846,-1
9179,204319,20201126,201126,114429,5,4,9,361400,361475,361425,361450.0,361440.3846153846,-1
9180,204320,20201126,201126,114429,2,4,9,361400,361475,361425,361450.0,361440.3846153846,-1
9181,204321,20201126,201126,114429,1,4,9,361400,361475,361425,361450.0,361440.3846153846,-1
9182,204322,20201126,201126,114429,1,4,9,361400,361475,361425,361450.0,361440.3846153846,-1
9183,204349,20201126,201126,114429,1,10,3,361425,361450,361425,361437.5,361444.23076923075,-1
9184,204368,20201126,201126,114429,3,9,5,361425,361450,361425,361437.5,361441.0714285714,-1
9185,204381,20201126,201126,114429,1,10,2,361425,361450,361425,361437.5,361445.8333333333,-1
9186,204400,20201126,201126,114429,2,12,16,361400,361450,361400,361425.0,361421.4285714286,-1
9187,204417,20201126,201126,114429,1,6,12,361425,361425,361400,361412.5,361408.3333333333,1
9188,204420,20201126,201126,114429,5,5,12,361425,361425,361400,361412.5,361407.35294117645,1
9189,204513,20201126,201126,114430,4,4,7,361450,361450,361425,361437.5,361434.0909090909,1
9190,204526,20201126,201126,114430,1,7,2,361450,361475,361450,361462.5,361469.44444444444,-1
9191,204529,20201126,201126,114430,1,7,1,361450,361475,361450,361462.5,361471.875,-1
9192,204558,20201126,201126,114430,2,2,7,361475,361475,361450,361462.5,361455.55555555556,1
9193,204569,20201126,201126,114430,1,13,2,361475,361500,361475,361487.5,361496.6666666667,-1
9194,204572,20201126,201126,114430,1,13,1,361475,361500,361475,361487.5,361498.21428571426,-1
9195,204601,20201126,201126,114431,3,13,4,361475,361500,361475,361487.5,361494.1176470588,-1
9196,204618,20201126,201126,114432,1,78,14,361450,361500,361450,361475.0,361492.39130434784,-1
9197,204619,20201126,201126,114432,1,78,14,361450,361500,361450,361475.0,361492.39130434784,-1
9198,204634,20201126,201126,114432,1,6,8,361450,361475,361450,361462.5,361460.71428571426,-1
9199,204683,20201126,201126,114433,1,5,9,361450,361475,361450,361462.5,361458.9285714286,-1
9200,204688,20201126,201126,114433,1,7,8,361450,361475,361450,361462.5,361461.6666666667,-1
9201,204691,20201126,201126,114434,1,7,7,361450,361475,361450,361462.5,361462.5,-1
9202,204704,20201126,201126,114434,1,8,6,361475,361475,361450,361462.5,361464.28571428574,1
9203,204713,20201126,201126,114434,1,9,7,361450,361475,361450,361462.5,361464.0625,-1
9204,204734,20201126,201126,114435,7,7,10,361475,361475,361450,361462.5,361460.29411764705,1
9205,204745,20201126,201126,114436,2,75,2,361500,361500,361475,361487.5,361499.3506493507,1
9206,204746,20201126,201126,114436,1,75,2,361500,361500,361475,361487.5,361499.3506493507,1
9207,204747,20201126,201126,114436,1,75,2,361500,361500,361475,361487.5,361499.3506493507,1
9208,204748,20201126,201126,114436,1,75,2,361500,361500,361475,361487.5,361499.3506493507,1
9209,204781,20201126,201126,114436,1,75,5,361500,361500,361475,361487.5,361498.4375,1
9210,204790,20201126,201126,114436,6,73,5,361475,361500,361475,361487.5,361498.39743589744,-1
9211,204791,20201126,201126,114436,13,73,5,361450,361500,361475,361487.5,361498.39743589744,-1
9212,204792,20201126,201126,114436,18,73,5,361425,361500,361475,361487.5,361498.39743589744,-1
9213,204793,20201126,201126,114436,19,73,5,361400,361500,361475,361487.5,361498.39743589744,-1
9214,204794,20201126,201126,114436,18,73,5,361375,361500,361475,361487.5,361498.39743589744,-1
9215,204795,20201126,201126,114436,25,73,5,361350,361500,361475,361487.5,361498.39743589744,-1
9216,204796,20201126,201126,114436,1,73,5,361325,361500,361475,361487.5,361498.39743589744,-1
9217,204797,20201126,201126,114436,1,73,5,361325,361500,361475,361487.5,361498.39743589744,-1
9218,204798,20201126,201126,114436,1,73,5,361325,361500,361475,361487.5,361498.39743589744,-1
9219,204799,20201126,201126,114436,1,73,5,361325,361500,361475,361487.5,361498.39743589744,-1
9220,204816,20201126,201126,114436,1,22,22,361350,361350,361325,361337.5,361337.5,1
9221,204819,20201126,201126,114436,1,21,22,361350,361350,361325,361337.5,361337.20930232556,1
9222,204824,20201126,201126,114436,2,20,23,361350,361350,361325,361337.5,361336.62790697673,1
9223,204827,20201126,201126,114436,1,18,23,361350,361350,361325,361337.5,361335.9756097561,1
9224,204830,20201126,201126,114436,1,17,23,361350,361350,361325,361337.5,361335.625,1
9225,204833,20201126,201126,114436,1,16,23,361350,361350,361325,361337.5,361335.25641025644,1
9226,204840,20201126,201126,114436,5,15,20,361350,361350,361325,361337.5,361335.71428571426,1
9227,204843,20201126,201126,114436,8,10,20,361350,361350,361325,361337.5,361333.3333333333,1
9228,204846,20201126,201126,114436,2,2,20,361350,361350,361325,361337.5,361327.2727272727,1
9229,204855,20201126,201126,114436,2,3,1,361375,361375,361350,361362.5,361368.75,1
9230,204886,20201126,201126,114436,1,7,16,361375,361375,361350,361362.5,361357.60869565216,1
9231,204889,20201126,201126,114436,1,6,16,361375,361375,361350,361362.5,361356.8181818182,1
9232,204896,20201126,201126,114436,5,5,19,361375,361375,361350,361362.5,361355.2083333333,1
9233,204905,20201126,201126,114436,2,7,2,361400,361400,361375,361387.5,361394.44444444444,1
9234,204908,20201126,201126,114436,4,5,2,361400,361400,361375,361387.5,361392.85714285716,1
9235,204913,20201126,201126,114436,4,7,2,361425,361425,361400,361412.5,361419.44444444444,1
9236,204936,20201126,201126,114436,5,7,15,361425,361425,361400,361412.5,361407.95454545453,1
9237,204941,20201126,201126,114436,2,3,15,361425,361425,361400,361412.5,361404.1666666667,1
9238,204948,20201126,201126,114436,1,2,16,361425,361425,361400,361412.5,361402.77777777775,1
9239,204951,20201126,201126,114436,1,1,16,361425,361425,361400,361412.5,361401.4705882353,1
9240,204962,20201126,201126,114436,1,9,7,361425,361450,361425,361437.5,361439.0625,-1
9241,204977,20201126,201126,114436,1,10,10,361450,361450,361425,361437.5,361437.5,1
9242,204982,20201126,201126,114436,1,8,10,361450,361450,361425,361437.5,361436.1111111111,1
9243,204989,20201126,201126,114436,1,6,10,361450,361450,361425,361437.5,361434.375,1
9244,205000,20201126,201126,114436,5,6,12,361450,361450,361425,361437.5,361433.3333333333,1
9245,205015,20201126,201126,114436,2,5,16,361450,361450,361425,361437.5,361430.95238095237,1
9246,205020,20201126,201126,114436,1,2,16,361450,361450,361425,361437.5,361427.77777777775,1
9247,205025,20201126,201126,114436,1,1,17,361450,361450,361425,361437.5,361426.3888888889,1
9248,205030,20201126,201126,114436,1,12,3,361450,361475,361450,361462.5,361470.0,-1
9249,205037,20201126,201126,114436,2,13,5,361450,361475,361450,361462.5,361468.05555555556,-1
9250,205040,20201126,201126,114436,1,13,3,361450,361475,361450,361462.5,361470.3125,-1
9251,205045,20201126,201126,114436,2,14,2,361450,361475,361450,361462.5,361471.875,-1
9252,205060,20201126,201126,114436,10,7,10,361425,361450,361425,361437.5,361435.29411764705,-1
9253,205061,20201126,201126,114436,3,7,10,361400,361450,361425,361437.5,361435.29411764705,-1
9254,205084,20201126,201126,114436,1,6,17,361425,361425,361400,361412.5,361406.52173913043,1
9255,205103,20201126,201126,114436,1,3,14,361425,361425,361400,361412.5,361404.4117647059,1
9256,205106,20201126,201126,114436,2,2,14,361425,361425,361400,361412.5,361403.125,1
9257,205125,20201126,201126,114436,2,10,7,361450,361450,361425,361437.5,361439.70588235295,1
9258,205132,20201126,201126,114436,2,8,3,361450,361450,361425,361437.5,361443.1818181818,1
9259,205145,20201126,201126,114436,1,6,4,361450,361450,361425,361437.5,361440.0,1
9260,205158,20201126,201126,114436,1,8,6,361450,361450,361425,361437.5,361439.28571428574,1
9261,205167,20201126,201126,114436,2,5,8,361450,361450,361425,361437.5,361434.6153846154,1
9262,205174,20201126,201126,114436,1,2,9,361425,361450,361425,361437.5,361429.54545454547,-1
9263,205179,20201126,201126,114436,1,2,9,361425,361450,361425,361437.5,361429.54545454547,-1
9264,205190,20201126,201126,114436,3,3,6,361425,361450,361425,361437.5,361433.3333333333,-1
9265,205203,20201126,201126,114436,2,8,4,361425,361450,361425,361437.5,361441.6666666667,-1
9266,205206,20201126,201126,114437,4,8,2,361450,361450,361425,361437.5,361445.0,1
9267,205217,20201126,201126,114438,1,8,2,361425,361450,361425,361437.5,361445.0,-1
9268,205224,20201126,201126,114439,2,9,2,361425,361450,361425,361437.5,361445.45454545453,-1
9269,205225,20201126,201126,114439,1,9,2,361400,361450,361425,361437.5,361445.45454545453,-1
9270,205238,20201126,201126,114439,1,11,1,361425,361450,361425,361437.5,361447.9166666667,-1
9271,205243,20201126,201126,114439,1,2,13,361425,361425,361400,361412.5,361403.3333333333,1
9272,205252,20201126,201126,114439,1,1,12,361425,361425,361400,361412.5,361401.92307692306,1
9273,205257,20201126,201126,114439,1,12,1,361425,361450,361425,361437.5,361448.07692307694,-1
9274,205302,20201126,201126,114440,1,9,8,361400,361425,361400,361412.5,361413.23529411765,-1
9275,205311,20201126,201126,114441,1,10,6,361425,361425,361400,361412.5,361415.625,1
9276,205316,20201126,201126,114441,1,10,6,361425,361425,361400,361412.5,361415.625,1
9277,205323,20201126,201126,114442,1,9,8,361425,361425,361400,361412.5,361413.23529411765,1
9278,205330,20201126,201126,114442,1,9,9,361425,361425,361400,361412.5,361412.5,1
9279,205343,20201126,201126,114443,1,9,9,361425,361425,361400,361412.5,361412.5,1
9280,205358,20201126,201126,114443,1,10,9,361400,361425,361400,361412.5,361413.15789473685,-1
9281,205365,20201126,201126,114445,1,10,8,361425,361425,361400,361412.5,361413.8888888889,1
